Date,Region,StockCode,Units_Sold,Current_Stock,Reorder_Triggered
2011-02-23,United Kingdom,22666,16,865,0
2011-02-24,United Kingdom,22666,27,838,0
2011-02-25,United Kingdom,22666,25,813,0
2011-02-27,United Kingdom,22666,2,811,0
2011-02-28,United Kingdom,22666,10,801,0
2011-03-01,United Kingdom,22666,9,792,0
2011-03-02,United Kingdom,22666,22,770,0
2011-03-03,United Kingdom,22666,1,769,0
2011-03-04,United Kingdom,22666,12,757,0
2011-03-06,United Kingdom,22666,10,747,0
2011-03-07,United Kingdom,22666,32,715,0
2011-03-08,United Kingdom,22666,10,705,0
2011-03-09,United Kingdom,22666,13,692,0
2011-03-10,United Kingdom,22666,9,683,0
2011-03-11,United Kingdom,22666,47,636,0
2011-03-13,United Kingdom,22666,1,635,0
2011-03-14,United Kingdom,22666,41,594,0
2011-03-15,United Kingdom,22666,5,589,0
2011-03-16,United Kingdom,22666,12,577,0
2011-03-17,United Kingdom,22666,13,564,0
2011-03-18,United Kingdom,22666,20,544,0
2011-03-20,United Kingdom,22666,28,516,0
2011-03-21,United Kingdom,22666,10,506,0
2011-03-22,United Kingdom,22666,13,493,0
2011-03-23,United Kingdom,22666,33,460,0
2011-03-24,United Kingdom,22666,53,407,0
2011-03-25,United Kingdom,22666,1,406,0
2011-03-27,United Kingdom,22666,3,403,0
2011-03-28,United Kingdom,22666,14,389,0
2011-03-29,United Kingdom,22666,20,369,0
2011-03-30,United Kingdom,22666,29,340,0
2011-03-31,United Kingdom,22666,40,300,0
2011-04-01,United Kingdom,22666,37,263,0
2011-04-03,United Kingdom,22666,3,260,0
2011-04-04,United Kingdom,22666,10,250,0
2011-04-06,United Kingdom,22666,8,242,0
2011-04-07,United Kingdom,22666,11,231,0
2011-04-08,United Kingdom,22666,21,210,0
2011-04-10,United Kingdom,22666,17,193,1
2011-04-11,United Kingdom,22666,1,999,0
2011-04-12,United Kingdom,22666,25,974,0
2011-04-13,United Kingdom,22666,8,966,0
2011-04-14,United Kingdom,22666,6,960,0
2011-04-15,United Kingdom,22666,62,898,0
2011-04-17,United Kingdom,22666,14,884,0
2011-04-18,United Kingdom,22666,41,843,0
2011-04-19,United Kingdom,22666,8,835,0
2011-04-20,United Kingdom,22666,24,811,0
2011-04-21,United Kingdom,22666,7,804,0
2011-04-26,United Kingdom,22666,33,771,0
2011-04-27,United Kingdom,22666,1,770,0
2011-04-28,United Kingdom,22666,18,752,0
2011-05-03,United Kingdom,22666,87,665,0
2011-05-04,United Kingdom,22666,20,645,0
2011-05-05,United Kingdom,22666,10,635,0
2011-05-06,United Kingdom,22666,40,595,0
2011-05-08,United Kingdom,22666,11,584,0
2011-05-09,United Kingdom,22666,25,559,0
2011-05-10,United Kingdom,22666,57,502,0
2011-05-11,United Kingdom,22666,15,487,0
2011-05-12,United Kingdom,22666,7,480,0
2011-05-13,United Kingdom,22666,4,476,0
2011-05-15,United Kingdom,22666,2,474,0
2011-05-16,United Kingdom,22666,18,456,0
2011-05-17,United Kingdom,22666,70,386,0
2011-05-18,United Kingdom,22666,15,371,0
2011-05-19,United Kingdom,22666,81,290,0
2011-05-20,United Kingdom,22666,6,284,0
2011-05-22,United Kingdom,22666,20,264,0
2011-05-23,United Kingdom,22666,21,243,0
2011-05-24,United Kingdom,22666,17,226,0
2011-05-25,United Kingdom,22666,3,223,0
2011-05-27,United Kingdom,22666,1,222,0
2011-05-29,United Kingdom,22666,1,221,0
2011-05-31,United Kingdom,22666,2,219,0
2011-06-01,United Kingdom,22666,8,211,0
2011-06-03,United Kingdom,22666,24,187,1
2011-06-06,United Kingdom,22666,1,999,0
2011-06-07,United Kingdom,22666,17,982,0
2011-06-08,United Kingdom,22666,17,965,0
2011-06-09,United Kingdom,22666,19,946,0
2011-06-10,United Kingdom,22666,4,942,0
2011-06-12,United Kingdom,22666,13,929,0
2011-06-13,United Kingdom,22666,13,916,0
2011-06-14,United Kingdom,22666,9,907,0
2011-06-15,United Kingdom,22666,1,906,0
2011-06-16,United Kingdom,22666,168,738,0
2011-06-17,United Kingdom,22666,16,722,0
2011-06-19,United Kingdom,22666,2,720,0
2011-06-20,United Kingdom,22666,11,709,0
2011-06-21,United Kingdom,22666,9,700,0
2011-06-22,United Kingdom,22666,15,685,0
2011-06-23,United Kingdom,22666,25,660,0
2011-06-24,United Kingdom,22666,1,659,0
2011-06-26,United Kingdom,22666,2,657,0
2011-06-28,United Kingdom,22666,56,601,0
2011-06-29,United Kingdom,22666,1,600,0
2011-06-30,United Kingdom,22666,12,588,0
2011-07-03,United Kingdom,22666,5,583,0
2011-07-05,United Kingdom,22666,7,576,0
2011-07-06,United Kingdom,22666,1,575,0
2011-07-07,United Kingdom,22666,31,544,0
2011-07-08,United Kingdom,22666,5,539,0
2011-07-10,United Kingdom,22666,1,538,0
2011-07-11,United Kingdom,22666,20,518,0
2011-07-12,United Kingdom,22666,26,492,0
2011-07-13,United Kingdom,22666,8,484,0
2011-07-14,United Kingdom,22666,13,471,0
2011-07-15,United Kingdom,22666,2,469,0
2011-07-17,United Kingdom,22666,28,441,0
2011-07-18,United Kingdom,22666,13,428,0
2011-07-19,United Kingdom,22666,68,360,0
2011-07-20,United Kingdom,22666,5,355,0
2011-07-21,United Kingdom,22666,13,342,0
2011-07-22,United Kingdom,22666,37,305,0
2011-07-24,United Kingdom,22666,12,293,0
2011-07-25,United Kingdom,22666,2,291,0
2011-07-26,United Kingdom,22666,2,289,0
2011-07-27,United Kingdom,22666,13,276,0
2011-07-28,United Kingdom,22666,19,257,0
2011-07-29,United Kingdom,22666,8,249,0
2011-07-31,United Kingdom,22666,11,238,0
2011-08-01,United Kingdom,22666,31,207,0
2011-08-02,United Kingdom,22666,13,194,1
2011-08-03,United Kingdom,22666,15,985,0
2011-08-04,United Kingdom,22666,27,958,0
2011-08-05,United Kingdom,22666,3,955,0
2011-08-08,United Kingdom,22666,1,954,0
2011-08-09,United Kingdom,22666,12,942,0
2011-08-10,United Kingdom,22666,60,882,0
2011-08-11,United Kingdom,22666,22,860,0
2011-08-12,United Kingdom,22666,6,854,0
2011-08-14,United Kingdom,22666,7,847,0
2011-08-16,United Kingdom,22666,21,826,0
2011-08-17,United Kingdom,22666,136,690,0
2011-08-18,United Kingdom,22666,14,676,0
2011-08-21,United Kingdom,22666,3,673,0
2011-08-23,United Kingdom,22666,4,669,0
2011-08-24,United Kingdom,22666,7,662,0
2011-08-25,United Kingdom,22666,6,656,0
2011-08-26,United Kingdom,22666,10,646,0
2011-08-28,United Kingdom,22666,5,641,0
2011-08-30,United Kingdom,22666,8,633,0
2011-08-31,United Kingdom,22666,1,632,0
2011-09-01,United Kingdom,22666,14,618,0
2011-09-02,United Kingdom,22666,65,553,0
2011-09-04,United Kingdom,22666,26,527,0
2011-09-05,United Kingdom,22666,13,514,0
2011-09-06,United Kingdom,22666,7,507,0
2011-09-07,United Kingdom,22666,16,491,0
2011-09-08,United Kingdom,22666,5,486,0
2011-09-09,United Kingdom,22666,8,478,0
2011-09-11,United Kingdom,22666,26,452,0
2011-09-12,United Kingdom,22666,15,437,0
2011-09-13,United Kingdom,22666,8,429,0
2011-09-14,United Kingdom,22666,1,428,0
2011-09-15,United Kingdom,22666,21,407,0
2011-09-16,United Kingdom,22666,7,400,0
2011-09-18,United Kingdom,22666,19,381,0
2011-09-19,United Kingdom,22666,1,380,0
2011-09-20,United Kingdom,22666,644,0,1
2011-09-21,United Kingdom,22666,17,983,0
2011-09-22,United Kingdom,22666,97,886,0
2011-09-23,United Kingdom,22666,18,868,0
2011-09-25,United Kingdom,22666,21,847,0
2011-09-26,United Kingdom,22666,205,642,0
2011-09-27,United Kingdom,22666,19,623,0
2011-09-28,United Kingdom,22666,15,608,0
2011-09-29,United Kingdom,22666,38,570,0
2011-09-30,United Kingdom,22666,7,563,0
2011-10-02,United Kingdom,22666,1,562,0
2011-10-03,United Kingdom,22666,21,541,0
2011-10-04,United Kingdom,22666,13,528,0
2011-10-05,United Kingdom,22666,3,525,0
2011-10-06,United Kingdom,22666,19,506,0
2011-10-07,United Kingdom,22666,7,499,0
2011-10-09,United Kingdom,22666,14,485,0
2011-10-10,United Kingdom,22666,33,452,0
2011-10-11,United Kingdom,22666,7,445,0
2011-10-12,United Kingdom,22666,5,440,0
2011-10-13,United Kingdom,22666,17,423,0
2011-10-14,United Kingdom,22666,14,409,0
2011-10-16,United Kingdom,22666,6,403,0
2011-10-17,United Kingdom,22666,11,392,0
2011-10-18,United Kingdom,22666,11,381,0
2011-10-19,United Kingdom,22666,6,375,0
2011-10-20,United Kingdom,22666,6,369,0
2011-10-21,United Kingdom,22666,11,358,0
2011-10-23,United Kingdom,22666,11,347,0
2011-10-24,United Kingdom,22666,12,335,0
2011-10-25,United Kingdom,22666,23,312,0
2011-10-26,United Kingdom,22666,4,308,0
2011-10-27,United Kingdom,22666,25,283,0
2011-10-28,United Kingdom,22666,7,276,0
2011-10-30,United Kingdom,22666,26,250,0
2011-10-31,United Kingdom,22666,16,234,0
2011-11-01,United Kingdom,22666,41,193,1
2011-11-02,United Kingdom,22666,20,980,0
2011-11-03,United Kingdom,22666,355,625,0
2011-11-04,United Kingdom,22666,5,620,0
2011-11-06,United Kingdom,22666,26,594,0
2011-11-07,United Kingdom,22666,9,585,0
2011-11-08,United Kingdom,22666,23,562,0
2011-11-09,United Kingdom,22666,7,555,0
2011-11-10,United Kingdom,22666,215,340,0
2011-11-11,United Kingdom,22666,13,327,0
2011-11-13,United Kingdom,22666,22,305,0
2011-11-14,United Kingdom,22666,5,300,0
2011-11-15,United Kingdom,22666,10,290,0
2011-11-16,United Kingdom,22666,37,253,0
2011-11-17,United Kingdom,22666,2,251,0
2011-11-18,United Kingdom,22666,24,227,0
2011-11-20,United Kingdom,22666,23,204,0
2011-11-21,United Kingdom,22666,26,178,1
2011-11-22,United Kingdom,22666,31,969,0
2011-11-23,United Kingdom,22666,69,900,0
2011-11-24,United Kingdom,22666,11,889,0
2011-11-25,United Kingdom,22666,25,864,0
2011-11-27,United Kingdom,22666,17,847,0
2011-11-28,United Kingdom,22666,22,825,0
2011-11-29,United Kingdom,22666,37,788,0
2011-11-30,United Kingdom,22666,36,752,0
2011-12-01,United Kingdom,22666,20,732,0
2011-12-02,United Kingdom,22666,19,713,0
2011-12-04,United Kingdom,22666,8,705,0
2011-12-05,United Kingdom,22666,61,644,0
2011-12-06,United Kingdom,22666,251,393,0
2011-12-07,United Kingdom,22666,21,372,0
2011-12-08,United Kingdom,22666,57,315,0
2011-12-09,United Kingdom,22666,16,299,0
2010-12-01,United Kingdom,22697,15,985,0
2010-12-02,United Kingdom,22697,30,955,0
2010-12-03,United Kingdom,22697,85,870,0
2010-12-05,United Kingdom,22697,10,860,0
2010-12-06,United Kingdom,22697,47,813,0
2010-12-07,United Kingdom,22697,14,799,0
2010-12-08,United Kingdom,22697,34,765,0
2010-12-09,United Kingdom,22697,30,735,0
2010-12-10,United Kingdom,22697,3,732,0
2010-12-12,United Kingdom,22697,12,720,0
2010-12-13,United Kingdom,22697,9,711,0
2010-12-14,United Kingdom,22697,7,704,0
2010-12-15,United Kingdom,22697,2,702,0
2010-12-16,United Kingdom,22697,6,696,0
2010-12-17,United Kingdom,22697,18,678,0
2010-12-19,United Kingdom,22697,73,605,0
2010-12-20,United Kingdom,22697,35,570,0
2010-12-21,United Kingdom,22697,13,557,0
2011-01-04,United Kingdom,22697,1,556,0
2011-01-05,United Kingdom,22697,1,555,0
2011-01-06,United Kingdom,22697,9,546,0
2011-01-07,United Kingdom,22697,7,539,0
2011-01-09,United Kingdom,22697,16,523,0
2011-01-10,United Kingdom,22697,15,508,0
2011-01-11,United Kingdom,22697,8,500,0
2011-01-12,United Kingdom,22697,21,479,0
2011-01-13,United Kingdom,22697,8,471,0
2011-01-14,United Kingdom,22697,4,467,0
2011-01-17,United Kingdom,22697,11,456,0
2011-01-18,United Kingdom,22697,2,454,0
2011-01-19,United Kingdom,22697,3,451,0
2011-01-20,United Kingdom,22697,2,449,0
2011-01-21,United Kingdom,22697,8,441,0
2011-01-23,United Kingdom,22697,1,440,0
2011-01-24,United Kingdom,22697,56,384,0
2011-01-25,United Kingdom,22697,13,371,0
2011-01-26,United Kingdom,22697,8,363,0
2011-01-27,United Kingdom,22697,6,357,0
2011-01-28,United Kingdom,22697,57,300,0
2011-01-30,United Kingdom,22697,6,294,0
2011-01-31,United Kingdom,22697,41,253,0
2011-02-01,United Kingdom,22697,4,249,0
2011-02-02,United Kingdom,22697,13,236,0
2011-02-03,United Kingdom,22697,103,133,1
2011-02-04,United Kingdom,22697,9,991,0
2011-02-06,United Kingdom,22697,4,987,0
2011-02-08,United Kingdom,22697,16,971,0
2011-02-09,United Kingdom,22697,37,934,0
2011-02-10,United Kingdom,22697,18,916,0
2011-02-11,United Kingdom,22697,8,908,0
2011-02-14,United Kingdom,22697,23,885,0
2011-02-15,United Kingdom,22697,65,820,0
2011-02-16,United Kingdom,22697,13,807,0
2011-02-17,United Kingdom,22697,16,791,0
2011-02-18,United Kingdom,22697,23,768,0
2011-02-20,United Kingdom,22697,54,714,0
2011-02-21,United Kingdom,22697,8,706,0
2011-02-22,United Kingdom,22697,18,688,0
2011-02-23,United Kingdom,22697,16,672,0
2011-02-24,United Kingdom,22697,38,634,0
2011-02-25,United Kingdom,22697,30,604,0
2011-02-27,United Kingdom,22697,8,596,0
2011-02-28,United Kingdom,22697,11,585,0
2011-03-01,United Kingdom,22697,7,578,0
2011-03-02,United Kingdom,22697,38,540,0
2011-03-03,United Kingdom,22697,17,523,0
2011-03-04,United Kingdom,22697,4,519,0
2011-03-06,United Kingdom,22697,21,498,0
2011-03-07,United Kingdom,22697,21,477,0
2011-03-08,United Kingdom,22697,12,465,0
2011-03-09,United Kingdom,22697,2,463,0
2011-03-10,United Kingdom,22697,16,447,0
2011-03-11,United Kingdom,22697,12,435,0
2011-03-14,United Kingdom,22697,10,425,0
2011-03-15,United Kingdom,22697,24,401,0
2011-03-16,United Kingdom,22697,6,395,0
2011-03-17,United Kingdom,22697,17,378,0
2011-03-18,United Kingdom,22697,96,282,0
2011-03-20,United Kingdom,22697,5,277,0
2011-03-21,United Kingdom,22697,15,262,0
2011-03-22,United Kingdom,22697,30,232,0
2011-03-24,United Kingdom,22697,12,220,0
2011-03-25,United Kingdom,22697,7,213,0
2011-03-27,United Kingdom,22697,14,199,1
2011-03-28,United Kingdom,22697,32,968,0
2011-03-29,United Kingdom,22697,24,944,0
2011-03-30,United Kingdom,22697,16,928,0
2011-03-31,United Kingdom,22697,6,922,0
2011-04-01,United Kingdom,22697,15,907,0
2011-04-03,United Kingdom,22697,1,906,0
2011-04-04,United Kingdom,22697,24,882,0
2011-04-05,United Kingdom,22697,21,861,0
2011-04-06,United Kingdom,22697,11,850,0
2011-04-07,United Kingdom,22697,13,837,0
2011-04-08,United Kingdom,22697,25,812,0
2011-04-11,United Kingdom,22697,19,793,0
2011-04-12,United Kingdom,22697,25,768,0
2011-04-13,United Kingdom,22697,30,738,0
2011-04-14,United Kingdom,22697,76,662,0
2011-04-15,United Kingdom,22697,20,642,0
2011-04-17,United Kingdom,22697,6,636,0
2011-04-18,United Kingdom,22697,38,598,0
2011-04-19,United Kingdom,22697,13,585,0
2011-04-21,United Kingdom,22697,50,535,0
2011-04-26,United Kingdom,22697,54,481,0
2011-04-27,United Kingdom,22697,8,473,0
2011-04-28,United Kingdom,22697,12,461,0
2011-05-01,United Kingdom,22697,8,453,0
2011-05-03,United Kingdom,22697,19,434,0
2011-05-04,United Kingdom,22697,8,426,0
2011-05-05,United Kingdom,22697,29,397,0
2011-05-06,United Kingdom,22697,5,392,0
2011-05-08,United Kingdom,22697,21,371,0
2011-05-09,United Kingdom,22697,22,349,0
2011-05-10,United Kingdom,22697,63,286,0
2011-05-11,United Kingdom,22697,42,244,0
2011-05-12,United Kingdom,22697,14,230,0
2011-05-13,United Kingdom,22697,1,229,0
2011-05-15,United Kingdom,22697,6,223,0
2011-05-16,United Kingdom,22697,8,215,0
2011-05-17,United Kingdom,22697,13,202,0
2011-05-18,United Kingdom,22697,91,111,1
2011-05-19,United Kingdom,22697,22,978,0
2011-05-20,United Kingdom,22697,68,910,0
2011-05-22,United Kingdom,22697,5,905,0
2011-05-23,United Kingdom,22697,14,891,0
2011-05-24,United Kingdom,22697,13,878,0
2011-05-25,United Kingdom,22697,35,843,0
2011-05-26,United Kingdom,22697,57,786,0
2011-05-27,United Kingdom,22697,14,772,0
2011-05-31,United Kingdom,22697,6,766,0
2011-06-01,United Kingdom,22697,14,752,0
2011-06-02,United Kingdom,22697,74,678,0
2011-06-03,United Kingdom,22697,9,669,0
2011-06-05,United Kingdom,22697,16,653,0
2011-06-06,United Kingdom,22697,13,640,0
2011-06-07,United Kingdom,22697,22,618,0
2011-06-08,United Kingdom,22697,31,587,0
2011-06-09,United Kingdom,22697,8,579,0
2011-06-10,United Kingdom,22697,42,537,0
2011-06-13,United Kingdom,22697,13,524,0
2011-06-14,United Kingdom,22697,15,509,0
2011-06-15,United Kingdom,22697,4,505,0
2011-06-16,United Kingdom,22697,12,493,0
2011-06-17,United Kingdom,22697,18,475,0
2011-06-19,United Kingdom,22697,38,437,0
2011-06-20,United Kingdom,22697,33,404,0
2011-06-21,United Kingdom,22697,10,394,0
2011-06-22,United Kingdom,22697,25,369,0
2011-06-23,United Kingdom,22697,6,363,0
2011-06-24,United Kingdom,22697,52,311,0
2011-06-26,United Kingdom,22697,6,305,0
2011-06-27,United Kingdom,22697,4,301,0
2011-06-28,United Kingdom,22697,26,275,0
2011-06-29,United Kingdom,22697,30,245,0
2011-06-30,United Kingdom,22697,50,195,1
2011-07-01,United Kingdom,22697,4,996,0
2011-07-03,United Kingdom,22697,1,995,0
2011-07-04,United Kingdom,22697,27,968,0
2011-07-05,United Kingdom,22697,18,950,0
2011-07-06,United Kingdom,22697,8,942,0
2011-07-07,United Kingdom,22697,2,940,0
2011-07-08,United Kingdom,22697,3,937,0
2011-07-10,United Kingdom,22697,8,929,0
2011-07-11,United Kingdom,22697,13,916,0
2011-07-12,United Kingdom,22697,11,905,0
2011-07-13,United Kingdom,22697,43,862,0
2011-07-14,United Kingdom,22697,153,709,0
2011-07-15,United Kingdom,22697,6,703,0
2011-07-17,United Kingdom,22697,12,691,0
2011-07-19,United Kingdom,22697,48,643,0
2011-07-20,United Kingdom,22697,4,639,0
2011-07-21,United Kingdom,22697,21,618,0
2011-07-24,United Kingdom,22697,72,546,0
2011-07-25,United Kingdom,22697,18,528,0
2011-07-26,United Kingdom,22697,11,517,0
2011-07-27,United Kingdom,22697,38,479,0
2011-07-28,United Kingdom,22697,2,477,0
2011-07-29,United Kingdom,22697,39,438,0
2011-07-31,United Kingdom,22697,3,435,0
2011-08-01,United Kingdom,22697,6,429,0
2011-08-02,United Kingdom,22697,7,422,0
2011-08-03,United Kingdom,22697,55,367,0
2011-08-04,United Kingdom,22697,22,345,0
2011-08-05,United Kingdom,22697,3,342,0
2011-08-07,United Kingdom,22697,6,336,0
2011-08-08,United Kingdom,22697,32,304,0
2011-08-09,United Kingdom,22697,8,296,0
2011-08-10,United Kingdom,22697,4,292,0
2011-08-11,United Kingdom,22697,26,266,0
2011-08-12,United Kingdom,22697,25,241,0
2011-08-16,United Kingdom,22697,12,229,0
2011-08-17,United Kingdom,22697,26,203,0
2011-08-21,United Kingdom,22697,52,151,1
2011-08-22,United Kingdom,22697,20,980,0
2011-08-23,United Kingdom,22697,23,957,0
2011-08-24,United Kingdom,22697,9,948,0
2011-08-25,United Kingdom,22697,18,930,0
2011-08-30,United Kingdom,22697,21,909,0
2011-08-31,United Kingdom,22697,11,898,0
2011-09-01,United Kingdom,22697,59,839,0
2011-09-02,United Kingdom,22697,11,828,0
2011-09-04,United Kingdom,22697,6,822,0
2011-09-06,United Kingdom,22697,24,798,0
2011-09-07,United Kingdom,22697,30,768,0
2011-09-08,United Kingdom,22697,4,764,0
2011-09-09,United Kingdom,22697,11,753,0
2011-09-11,United Kingdom,22697,54,699,0
2011-09-12,United Kingdom,22697,49,650,0
2011-09-13,United Kingdom,22697,45,605,0
2011-09-14,United Kingdom,22697,17,588,0
2011-09-15,United Kingdom,22697,54,534,0
2011-09-16,United Kingdom,22697,46,488,0
2011-09-18,United Kingdom,22697,3,485,0
2011-09-19,United Kingdom,22697,36,449,0
2011-09-20,United Kingdom,22697,16,433,0
2011-09-21,United Kingdom,22697,25,408,0
2011-09-22,United Kingdom,22697,6,402,0
2011-09-23,United Kingdom,22697,6,396,0
2011-09-25,United Kingdom,22697,3,393,0
2011-09-26,United Kingdom,22697,10,383,0
2011-09-27,United Kingdom,22697,12,371,0
2011-09-28,United Kingdom,22697,30,341,0
2011-09-29,United Kingdom,22697,84,257,0
2011-09-30,United Kingdom,22697,7,250,0
2011-10-02,United Kingdom,22697,6,244,0
2011-10-03,United Kingdom,22697,6,238,0
2011-10-04,United Kingdom,22697,16,222,0
2011-10-05,United Kingdom,22697,198,24,1
2011-10-06,United Kingdom,22697,72,928,0
2011-10-07,United Kingdom,22697,12,916,0
2011-10-09,United Kingdom,22697,42,874,0
2011-10-10,United Kingdom,22697,28,846,0
2011-10-11,United Kingdom,22697,13,833,0
2011-10-12,United Kingdom,22697,32,801,0
2011-10-13,United Kingdom,22697,13,788,0
2011-10-14,United Kingdom,22697,6,782,0
2011-10-16,United Kingdom,22697,6,776,0
2011-10-17,United Kingdom,22697,5,771,0
2011-10-18,United Kingdom,22697,3,768,0
2011-10-19,United Kingdom,22697,10,758,0
2011-10-20,United Kingdom,22697,14,744,0
2011-10-21,United Kingdom,22697,11,733,0
2011-10-24,United Kingdom,22697,7,726,0
2011-10-25,United Kingdom,22697,18,708,0
2011-10-26,United Kingdom,22697,12,696,0
2011-10-27,United Kingdom,22697,14,682,0
2011-10-30,United Kingdom,22697,34,648,0
2011-10-31,United Kingdom,22697,10,638,0
2011-11-01,United Kingdom,22697,30,608,0
2011-11-02,United Kingdom,22697,1,607,0
2011-11-03,United Kingdom,22697,2,605,0
2011-11-04,United Kingdom,22697,7,598,0
2011-11-06,United Kingdom,22697,14,584,0
2011-11-07,United Kingdom,22697,6,578,0
2011-11-08,United Kingdom,22697,5,573,0
2011-11-09,United Kingdom,22697,45,528,0
2011-11-10,United Kingdom,22697,37,491,0
2011-11-11,United Kingdom,22697,18,473,0
2011-11-13,United Kingdom,22697,46,427,0
2011-11-14,United Kingdom,22697,17,410,0
2011-11-15,United Kingdom,22697,5,405,0
2011-11-16,United Kingdom,22697,20,385,0
2011-11-17,United Kingdom,22697,11,374,0
2011-11-18,United Kingdom,22697,9,365,0
2011-11-20,United Kingdom,22697,9,356,0
2011-11-21,United Kingdom,22697,6,350,0
2011-11-22,United Kingdom,22697,16,334,0
